3.5470727265,-0.4893112862,0.496149765,0.0509406853,2
2.8556179812,-0.6914547453,0.6994287988,0.0419241754,2
0.9670379472,-0.4520979724,0.4632647139,0.0192381141,2
0.5967571085,-0.3702808388,0.3911992353,0.0119730616,2
0.3380904772,-0.2586666313,0.2830548507,0.1136746327,2
0.2387809484,-0.0993095288,0.106241683,0.2620540326,2
0.1584284757,-0.0803524728,0.0832070349,0.2226798676,2
0.0555805032,-0.0286989777,0.0287822114,0.0510795164,2
0.0263197074,-0.0292607958,0.0293720471,0.0338670747,2
0.002526385,-0.0237933224,0.0273889044,0.0413478777,2
0.0235591524,0.0210327674,0.0226212459,0.1502001575,2
4.4835530412,0.0001809844,0.0004681024,0,1
2.2447943812,0.0028675124,0.0055127675,0.0054684839,1
2.2494408884,0.0046465072,0.0076455064,0.1037789626,1
2.2562812386,0.0068403501,0.0093981988,0.1591635871,1
2.2653190871,0.0090378485,0.0107052104,0.1872989483,1
2.2793983581,0.014079271,0.0147869452,0.2527453282,1
2.2968644506,0.0069106949,0.006944187,0.2082660272,1
2.3009258079,0.0040613573,0.004249521,0.200861991,1
2.3051681649,0.004242357,0.0046115941,0.1048562363,1
2.3115388151,0.0063706502,0.0069755322,0.0176396036,1
2.3203401533,0.0088013383,0.0097807724,0.0333634342,1
2.3320167327,0.0116765794,0.0138697213,0.1212331813,1
2.3489655523,0.0080863532,0.0110732319,0.1169338973,1
2.3601212881,0.0047647882,0.0075093613,0.0413196041,1
2.3634795894,0.0033583013,0.0055572011,0.040640196,1
2.3659336465,0.0007126242,0.0013148076,0.0347776949,1
2.3661223215,5.32103481960533E-05,0.0001444287,0.0796261368,1
2.3659042768,-0.0002180448,0.0007027679,0.6929504526,1
2.3653960135,-0.0005082633,0.001547596,0.019609165,1
2.3649988261,-0.0003971874,0.0010400555,0.0577217139,1
2.3641203874,-0.0004034513,0.0005695805,0.0816475077,1
2.3639957522,-0.0001246352,0.0002876441,1.9063451962,1
2.3643158811,0.0003201289,0.0011079972,0.7409726644,1
2.3651768657,0.0004800647,0.0014123845,0.0060615488,1
2.3656449905,0.0004681248,0.0013518427,0.0062539287,1
2.36675877,0.0011137794,0.0016666836,0.3777287225,1
2.4245505077,0.0540519803,0.0543273865,0.1991324089,0
2.5402217656,0.1156712579,0.1161293434,0.008650118,0
2.808907888,0.2686861224,0.2694620244,0.0069719962,0
3.1232593723,0.3143514843,0.3148398617,0.0134329531,0
3.5583302721,0.4350708998,0.438604022,0.08279256,0
3.9631677582,0.404837486,0.4179053972,0.1459623071,0
4.3442276326,0.3810598744,0.4020992877,0.1034422093,0
4.5621466798,0.2179190472,0.231783485,0.0467973078,0
4.722046015,0.1598993352,0.1724237021,0.0516368213,0
4.81370152,0.091655505,0.0993886082,0.0245284458,0
4.8772454903,0.0635439703,0.0763923672,0.1997540058,0
4.9247274093,0.047481919,0.0634336624,0.1451839279,0
4.9704286211,0.0457012118,0.0732389945,0.1820660884,0
5.0129998049,0.0191002537,0.0319913827,0.0594350953,1
5.0241161113,0.0111163064,0.020818473,0.0808462128,1
5.043267739,-0.0029196073,0.0036986138,1.4876782813,1
5.0383390519,-0.0049286871,0.0059571543,0.0651442537,1
5.0316309967,-0.0067080552,0.0074244404,0.1541538957,1
4.8953142167,-0.1226514993,0.1612374185,0.6793912633,1
4.5155625296,-0.3797516871,0.5096414775,0.0224115558,2
3.0992303343,-0.8362613264,0.9583498132,0.2691633131,2
2.2566367852,-0.8425935491,0.8887090537,0.3070070155,1
0.727865665,-0.6673623239,0.6845550855,0.1292837496,2
0.2942721891,-0.4335934759,0.4765548955,0.0518377042,2
0.2097880256,-0.0844841635,0.1523052001,0.0555422735,2
0.2043872136,-0.0054008119,0.0574273703,0.0764818186,2
0.1889651629,-0.0154220507,0.0233652038,0.8098862777,2
0.0399057926,-0.0554961718,0.0591965399,0.0069831024,2
0.0224300578,-0.0174757349,0.0266719542,0.0032532695,2
2.1783505801,-0.0633354483,0.1565157346,0,2
0.9033980642,-0.3648419335,0.3655688774,0.101994749,2
0.5515945988,-0.3518034654,0.3518684849,0.0597276683,2
0.3655800275,-0.1860145713,0.1868673736,0.1023550341,2
0.170657847,-0.0269516023,0.0276393268,0.052547481,2
0.0751966504,-0.0509872498,0.0510316251,0.1176519942,2
0.0423111248,-0.0328855256,0.033608868,0.1010839633,2
0.0207194058,-0.0215917189,0.0260278208,0.1103663079,2
0.0172639839,-0.0034554219,0.0122663478,0.0989069354,2
3.9994568745,-0.0005431255,0.0009681463,0,1
3.9517679642,-0.0410121336,0.041045182,0.1729868722,1
3.8051497872,-0.1466181771,0.1482912096,0.1071787074,2
3.5995821554,-0.2055676317,0.2055787016,0.1431529696,2
3.3382082033,-0.2613739521,0.2618338934,0.0677556768,2
2.7059513202,-0.3149550602,0.3181833584,0.0244744815,2
2.3520710436,-0.3538802767,0.3538858843,0.155943504,2
1.9828962757,-0.3691747679,0.3692350117,0.0226243924,2
1.6497575612,-0.3331387144,0.3331463628,0.025855305,2
1.3431927866,-0.3065647747,0.3065649037,0.0082567314,2
0.9943533627,-0.3488394239,0.3491314567,0.0362075239,2
0.5217812704,-0.2053732317,0.2054589534,0.084233446,2
0.2973193197,-0.2244619507,0.2251543822,0.0250717076,2
0.1645800202,-0.1327392995,0.1361030418,0.0607752348,2
0.1220822182,-0.0424978019,0.0437087159,0.0982244902,1
0.1000122647,-0.0220699536,0.0222158536,0.3784117801,1
0.084154997,-0.0158572677,0.0209818896,0.5155178863,1
0.0665079533,0.0005380762,0.0110684576,0.0306843587,1
0.0464021125,-0.0133258597,0.0134269172,0.2030308541,1
0.031951541,-0.0144505715,0.014450973,0.1455549732,1
0.0174543728,-0.0144971682,0.0145158432,0.028499782,2
0.0045902356,-0.0006399634,0.0093003418,0.1244516891,2
0.0084569575,-1.16821897262493E-05,0.0004383081,1.5087724936,2
0.0058649456,-0.0025920119,0.002684351,1.352038651,2
0.0012124637,-0.0046524819,0.0049771582,0.1641622878,2
2.9490315398,-0.0509684602,0.0517491256,0,2
2.6486463842,-0.3003851556,0.3005228492,0.1467403636,2
2.1835928391,-0.4650535451,0.4706520649,0.172015856,2
1.4733028973,-0.7102899419,0.72786773,0.0100576254,2
1.0269879949,-0.4463149024,0.4597753096,0.0671958479,2
0.7355120286,-0.2914759662,0.3065592183,0.0266361257,2
0.5180911003,-0.2174209283,0.2295267722,0.1023875982,2
0.3114288401,-0.2066622602,0.2164530705,0.1591815168,2
0.1926321204,-0.1187967197,0.122572113,0.1977299729,2
0.1006382004,-0.0350615916,0.0377786942,0.0181477015,2
0.0504040953,-0.0194777498,0.0232994913,0.1234047115,2
0.0362561586,-0.0141479367,0.0193940632,0.0873719516,2
0.0311067304,-0.0051494282,0.0099687296,0.0163934395,2
0.9965326036,-0.0034673964,0.0034694451,0,1
0.9867213117,-0.005680037,0.0056909151,0.215666858,1
0.9799118438,-0.0068094679,0.0068737079,0.0743294276,1
0.9756481577,-0.0042636861,0.0043181768,0.0213812606,1
0.9744517183,-0.0011964394,0.0013934235,0.3784515119,1
0.9747228169,0.0002710986,0.0010697814,1.2879083697,1
0.9768892761,0.001137116,0.0013955768,0.5237806666,1
0.9777286623,0.0008393862,0.0014462046,0.3341735682,1
0.9788057068,0.0010770445,0.0020119871,0.0558194623,1
0.9797943098,0.000988603,0.0017176031,0.0468376594,1
0.9801518454,0.0003575356,0.0008825278,0.1973138436,1
0.9802176407,6.57952895782854E-05,0.0002778061,2.4850904644,1
0.9802269096,9.26891714736478E-06,0.0005588341,0.2229466001,1
0.9800011278,-0.0002257818,0.0002884121,2.2591485409,1
0.9797444717,-0.000256656,0.0002585835,0.7938208869,1
0.9812608473,0.0011248158,0.0012631943,0.5041166398,1
0.9817557311,0.0004948838,0.0007832638,0.4150406247,1
0.9818516493,9.59182691900873E-05,0.0006407573,0.5342743745,1
0.9818688548,1.72054991399717E-05,9.65185204488425E-05,0.0285880352,1
0.9809280618,-0.000940793,0.0011969114,2.4161432365,1
0.6615133399,-0.2253852417,0.2253906404,0.0618951539,2
0.4454808547,-0.2160324852,0.2161607827,0.0202582862,2
0.0744680104,-0.061399429,0.1365447126,0.0102151376,2
0.1003263929,0.0258583825,0.0541719058,0.087851273,2
0.1240486985,0.0084882504,0.0306424762,0.5050303564,2
0.0713293968,-0.0527193016,0.0527227083,1.9639393252,2
0.0526541668,-0.01867523,0.0887046348,0.650503468,2
0.0847595267,0.0321053599,0.0431806618,0.0420361214,2
0.0939762989,-0.0006515098,0.0079943049,1.031653417,2
0.0874999946,-0.0064763043,0.010405651,0.6766499767,2
0.0755293704,-0.0119706242,0.0167166851,0.2413098167,2
0.0533039013,-0.0111774011,0.0133580006,0.2773029258,2
0.0453795046,-0.0079243967,0.0088133951,0.229486179,2
0.0405528074,-0.0048266972,0.0052811782,0.1002017245,2
0.0389479921,6.18321814155609E-05,0.0028854113,0.0959666179,2
0.0381525386,-0.0007954535,0.0039802791,0.3100371599,2
0.0350303885,-0.0031221501,0.0038047363,0.8412266288,2
0.0286933902,-0.0063369984,0.0065515082,0.4070390984,2
0.0210257603,-0.0076676299,0.0084027241,0.0726756195,2
0.0142112646,-0.0068144957,0.009323043,0.0872808715,2
0.012435819,-0.0017754456,0.0064656508,0.1101922225,2
0.0118499432,-0.0005858758,0.0048253828,0.2836496526,2
3.5454029553,-0.0740755983,0.218768333,0,1
3.4979423393,-0.047460616,0.1636488521,0.0001420375,1
3.4538078655,-0.0441344738,0.1418136954,0.0638681656,1
3.4068903197,-0.0469175457,0.1196112985,0.1220388761,1
3.3590706188,-0.0478197009,0.1106027315,0.0748088305,1
3.2980313669,-0.0610392519,0.1153205275,0.1400970592,2
3.1868458077,-0.1111855593,0.1727872444,0.1762536527,2
3.0232673789,-0.0743096196,0.143600756,0.0791106642,2
2.9375457164,-0.0330046377,0.1095377352,0.0710841144,1
2.9166291355,-0.0067101679,0.0505874992,0.0650295908,1
2.9181321778,0.0015030424,0.0544174513,0.1427459861,1
2.927049736,0.0089175582,0.0722076925,0.0746004538,1
2.9315964658,0.0045467298,0.0364566737,0.0171995997,1
2.9361682092,0.0045717434,0.0320065448,0.0067138076,1
2.9419366321,0.0057684229,0.0250275908,0.0797037482,1
2.9469741714,0.0050375392,0.0133276572,0.1487986671,1
2.9497102292,0.0027360578,0.0032045594,0.6332575245,1
2.9511758092,0.00146558,0.0016135587,0.9790004256,1
2.9516567739,0.0004809647,0.0011079486,1.5534247887,1
2.9540250315,0.0006242508,0.0007204737,0.9717802437,1
2.9547041215,0.00067909,0.0018028549,0.6621767486,1
2.9544391553,-0.000433894,0.0004362868,1.2864471753,1
2.9536409123,-0.000798243,0.0011660848,0.7118785063,1
2.9533620259,-0.0002788864,0.0018774993,0.6044343884,1
2.9532315605,-3.53227506026954E-05,0.0018746788,0.018329901,1
2.9532081827,-2.33778269405072E-05,0.0017189701,0.0046344771,1
2.9530904726,-0.0001177101,0.0010575412,0.0984052319,1
2.9528727451,-0.0002177275,0.0007536606,0.1818340926,1
2.9528373641,-0.000035381,0.0007933256,0.2482011416,1
2.9527881927,-0.000028505,3.28868334521777E-05,2.0535250658,1
2.952793504,5.31124806091299E-06,0.0001948842,2.1201485102,1
2.9524276191,-0.0003658849,0.0009173308,0.4377035012,1
2.9511973184,-0.0012303007,0.0017461613,0.3719043351,1
2.9483070794,-0.002890239,0.0029344608,0.6154423781,1
2.9347811269,-0.0069845044,0.0078876376,0.1074844947,1
2.9282524798,-0.0065286471,0.0070733868,0.0892912604,1
2.9156671411,-0.0049665321,0.0049843855,0.259630773,1
2.9130862172,-0.002580924,0.0026938253,0.205673058,1
2.9104910605,-0.0025951567,0.0027115023,0.0031929805,1
2.9066901528,-0.0009101479,0.0015583499,1.8370050325,1
2.8712660472,-0.0354241057,0.0379553016,0.5823914223,1
2.7407835399,-0.1304825072,0.1306370952,0.3221017648,1
2.4951727299,-0.24561081,0.2496591691,0.2217689158,2
2.2794569379,-0.215715792,0.2219721851,0.0381706738,2
1.8198414356,-0.2204007071,0.2232327191,0.0641907826,2
1.5876948452,-0.2321465904,0.2334864723,0.0688314592,2
1.4323054729,-0.1553893723,0.1557044285,0.054353182,2
1.2858006179,-0.146504855,0.1465321121,0.0487174542,2
1.1450521141,-0.1407485038,0.140904815,0.0648099871,2
0.9960399986,-0.1490121155,0.1494664579,0.0228082626,2
0.6040276737,-0.1362518382,0.1380132678,0.0111488914,2
0.44592333,-0.1581043437,0.1605056825,0.0286444527,2
0.3269345067,-0.1189888233,0.1209668476,0.0471009538,2
0.2769556324,-0.0499788743,0.0511834009,0.0120372372,2
0.2491989858,-0.0277566467,0.0283338372,0.0448333692,2
0.2251084037,-0.0240905821,0.0241821583,0.1305766119,2
0.2122238618,-0.012884542,0.0128870451,0.0724691154,2
0.2033320255,-0.0088918363,0.0089068468,0.0771336776,2
0.1903735223,-0.0129585031,0.0129683704,0.0215742828,2
0.099351373,-0.0594753851,0.0595340824,0.0293008661,2
0.0394523039,-0.0598990691,0.0610387461,0.0648062641,2
0.0193931062,-0.0200591977,0.0237741221,0.0661332888,2
0.0155404535,-0.0038526527,0.0100408586,0.0812839879,2
0.0135773952,-0.001176099,0.002004032,0.4210658753,2
0.0135964329,1.90377532890782E-05,0.0017459744,0.5152256656,2
3.0962502081,-0.0631854448,0.0634074771,0.2363672569,2
2.9394795253,-0.1567706829,0.1590434138,0.2494378762,2
2.7386594027,-0.2008201225,0.209872524,0.1104651015,2
2.3127083049,-0.1920452271,0.2038379398,0.0082148878,2
1.870158444,-0.2290667817,0.2474521525,0.012943958,2
1.6232432431,-0.2469152009,0.279256351,0.037708791,2
1.4076139283,-0.2156293148,0.2687969295,0.063792852,2
1.1988007089,-0.2088132194,0.3119382327,0.056832588,2
1.0761960575,-0.1226046514,0.2460877969,0.0274410741,2
1.0025164724,-0.012486333,0.1552835495,0.0569505084,1
1.0068116577,0.0009052304,0.0383076858,0.077542212,1
1.0052204051,-0.0015912526,0.0193228193,0.1346687832,1
0.9989019599,-0.0063184452,0.0079505911,0.8480709002,1
0.9871092557,-0.0027673687,0.00427853,0.6311953403,1
0.9898910834,0.0027818277,0.0038641281,1.5040504774,1
0.9043392043,-0.0855518791,0.0857408321,2.3123628707,1
0.6752403716,-0.2290988327,0.2293653393,0.0278218376,2
0.4582446754,-0.2169956962,0.2176211302,0.0066454573,2
0.2648879002,-0.1933567752,0.1933698779,0.0832344436,2
0.166073431,-0.0988144693,0.0989328341,0.0540397606,2
0.02281993,-0.0266343438,0.0282281837,0.0381518415,2
0.0091463258,-0.0136736042,0.0181626047,0.1148786633,2
0.0122731943,0.0031268685,0.0136020325,0.1657059426,2
0.0163964495,0.0041232552,0.0068889903,0.4235485935,2
2.9872826114,-0.0127173886,0.031317595,0,1
2.9339810506,-0.0533015608,0.0564364562,0.8256704337,1
2.4496283051,-0.3999887635,0.4028461993,0.03427866,2
1.9278121354,-0.5218161696,0.5238864592,0.0497173174,2
1.5906035699,-0.3372085655,0.33826227,0.028577778,2
1.1962909398,-0.3943126302,0.3949072028,0.0393474323,2
0.7714553176,-0.4248356222,0.4248488394,0.0569571522,2
0.1224925672,-0.1913093455,0.2322838678,0.0930539095,2
0.1101883603,-0.0123042069,0.0893693453,0.0267334675,2
0.112875018,0.0026866576,0.0214499089,0.2337419104,2
0.0985338111,-0.0143412069,0.0144761136,1.6637599798,2
0.0863393486,-0.0121944625,0.0124824848,0.3475560871,2
0.0727936745,-0.0135456741,0.0142067718,0.0502335467,2
0.0587351715,-0.0140585031,0.0150859177,0.0028563887,2
0.0470948677,-0.0116403038,0.0129204615,0.0167692534,2
0.0260387045,-0.0073975338,0.0078545553,0.9068465943,2
0.0328259349,0.0067872304,0.0169767265,1.3066861709,2
0.0488138092,0.0159878743,0.0184642312,0.2548474905,2
0.063793015,0.0149792058,0.0154346752,0.1405743311,2
0.0727575856,0.0089645705,0.0090124308,0.1022785081,2
0.0751371653,0.0023795797,0.0024010414,0.039468525,2
0.0598707523,-0.011291013,0.0114122485,0.0661474861,2
0.8000417744,-0.2124582256,0.2124661271,0,2
0.2954702788,-0.1684381809,0.1841023632,0.0167411608,2
0.1408256332,-0.0246372107,0.0773436385,0.0507645845,2
0.1391683273,-0.0016573059,0.0452606493,0.1265375329,2
0.1376894434,-0.0014788839,0.0330278305,0.2900439385,2
0.1289915104,-0.008697933,0.0179241992,0.6395250993,2
0.1102224448,-0.0187690656,0.0189441198,0.9982278714,2
0.0717879334,-0.0192768854,0.01942338,0.0071409618,2
0.0526745207,-0.0191134127,0.0200083672,0.1173141972,2
0.0310921755,-0.0215823452,0.0228053008,0.1022984079,2
0.0147829648,-0.0163092107,0.026693201,0.9270134203,2
0.0209168276,0.0005975571,0.0047079441,0.7449430275,2
1.8044669464,-0.2205330536,0.2249901812,0,2
1.636313667,-0.1681532794,0.1712103776,0.0312573919,2
1.4904194398,-0.1458942272,0.1478622954,0.0430390712,2
1.2978476855,-0.1925717543,0.1925798036,0.1626849299,2
1.0247448203,-0.2731028652,0.2751399576,0.1179251688,2
0.533142838,-0.1907650324,0.1940544578,0.0421804877,2
0.3893346376,-0.1438082004,0.1487335621,0.0044561449,2
0.273026581,-0.1163080566,0.1251291217,0.010160255,2
0.1795446718,-0.0934819092,0.1046173379,0.08441125,2
0.1457658435,-0.0337788283,0.0403749633,0.0681001677,2
0.1104934178,-0.0352724257,0.0370081599,0.3852767677,2
0.0835926821,-0.0269007358,0.0271341355,0.2406131456,2
0.0609875476,-0.0226051344,0.0232180567,0.3471040887,2
0.0453598014,-0.0156277462,0.0181957152,0.1852578486,2
0.0346838771,-0.0106759244,0.016075083,0.0695843554,2
0.0300547849,-0.0046290922,0.0110748308,0.0180194444,2
0.027917077,-0.0007128888,0.0013990518,0.4042174973,2
0.0262944709,-0.0016226061,0.0017304879,1.4015919378,2
0.024304259,-0.0019902119,0.0025777071,0.2906779526,2
0.0216891128,-0.0026151462,0.0030035229,0.238796617,2
0.0218461141,0.0010144129,0.0015571524,1.3629403662,2
0.0230662839,0.0012201698,0.0016125132,0.0975668842,2
0.0232113441,0.0001450602,0.0012153261,0.7878706761,2
0.0237160678,0.0005047237,0.001217632,0.2579830109,2
0.0253268319,0.0016107641,0.0019677695,0.4845863655,2
0.026511387,0.0011845551,0.0012776616,0.1957228836,2
0.0265864716,7.50846234674266E-05,0.0004455743,1.0347643223,2
0.027660953,0.0007926176,0.0013548721,0.1404295705,2
0.0278499178,0.0001889648,0.0011507516,0.5004324101,2
0.0280946121,0.0002446944,0.0002517757,1.624218514,2
1.8229946705,-0.2020053295,0.2111543845,0,2
1.643800617,-0.1791940534,0.1845382759,0.0830259061,2
